entity	year	cases	continent
Bosnia and Herzegovina	2003	18	Europe
Bosnia and Herzegovina	2002	28	Europe
Bosnia and Herzegovina	2001	NA	Europe
Bosnia and Herzegovina	2000	43	Europe
Bosnia and Herzegovina	1999	133	Europe
Bosnia and Herzegovina	1998	2811	Europe
Bosnia and Herzegovina	1997	3937	Europe
Bosnia and Herzegovina	1996	NA	Europe
Bosnia and Herzegovina	1995	125	Europe
Bosnia and Herzegovina	1994	875	Europe
Bosnia and Herzegovina	1993	249	Europe
Bosnia and Herzegovina	1992	144	Europe
Bosnia and Herzegovina	1991	179	Europe
Bosnia and Herzegovina	1990	512	Europe
Bosnia and Herzegovina	1989	NA	Europe
Bosnia and Herzegovina	1988	NA	Europe
Bosnia and Herzegovina	1987	NA	Europe
Bosnia and Herzegovina	1986	NA	Europe
Bosnia and Herzegovina	1985	NA	Europe
Bosnia and Herzegovina	1984	NA	Europe
Bosnia and Herzegovina	1983	NA	Europe
Bosnia and Herzegovina	1982	NA	Europe
Bosnia and Herzegovina	1981	NA	Europe
Bosnia and Herzegovina	1980	NA	Europe
Botswana	2023	63	Africa
Botswana	2022	1	Africa
Botswana	2021	0	Africa
Botswana	2020	5	Africa
Botswana	2019	0	Africa
Botswana	2018	0	Africa
Botswana	2017	0	Africa
Botswana	2016	1	Africa
Botswana	2015	0	Africa
Botswana	2014	1	Africa
Botswana	2013	1	Africa
Botswana	2012	7	Africa
Botswana	2011	8	Africa
Botswana	2010	853	Africa
Botswana	2009	184	Africa
Botswana	2008	0	Africa
Botswana	2007	1	Africa
Botswana	2006	6	Africa
Botswana	2005	5	Africa
Botswana	2004	1	Africa
Botswana	2003	59	Africa
Botswana	2002	7	Africa
Botswana	2001	1	Africa
Botswana	2000	2672	Africa
Botswana	1999	439	Africa
Botswana	1998	700	Africa
Botswana	1997	5032	Africa
Botswana	1996	1030	Africa
Botswana	1995	478	Africa
Botswana	1994	2447	Africa
Botswana	1993	5327	Africa
Botswana	1992	566	Africa
Botswana	1991	565	Africa
Botswana	1990	1218	Africa
Botswana	1989	3771	Africa
Botswana	1988	711	Africa
Botswana	1987	126	Africa
Botswana	1986	1018	Africa
Botswana	1985	1684	Africa
Botswana	1984	9249	Africa
Botswana	1983	6542	Africa
Botswana	1982	1512	Africa
Botswana	1981	2157	Africa
Botswana	1980	4091	Africa
Brazil	2023	0	South America
Brazil	2022	41	South America
Brazil	2021	668	South America
Brazil	2020	8448	South America
Brazil	2019	20901	South America
Brazil	2018	10330	South America
Brazil	2017	NA	South America
Brazil	2016	0	South America
Brazil	2015	214	South America
Brazil	2014	876	South America
Brazil	2013	220	South America
Brazil	2012	2	South America
Brazil	2011	43	South America
Brazil	2010	68	South America
Brazil	2009	0	South America
Brazil	2008	0	South America
Brazil	2007	0	South America
Brazil	2006	57	South America
Brazil	2005	6	South America
Brazil	2004	0	South America
Brazil	2003	2	South America
Brazil	2002	1	South America
Brazil	2001	1	South America
Brazil	2000	36	South America
Brazil	1999	908	South America
Brazil	1998	2781	South America
Brazil	1997	52284	South America
Brazil	1996	580	South America
Brazil	1995	793	South America
Brazil	1994	35	South America
Brazil	1993	6037	South America
Brazil	1992	7934	South America
Brazil	1991	42537	South America
Brazil	1990	61435	South America
Brazil	1989	22853	South America
Brazil	1988	26179	South America
Brazil	1987	66059	South America
Brazil	1986	129126	South America
Brazil	1985	75993	South America
Brazil	1984	80875	South America
Brazil	1983	58259	South America
Brazil	1982	39370	South America
Brazil	1981	61281	South America
Brazil	1980	99263	South America
Brunei	2023	1	Asia
Brunei	2022	0	Asia
Brunei	2021	0	Asia
Brunei	2020	0	Asia
Brunei	2019	1	Asia
Brunei	2018	1	Asia
Brunei	2017	0	Asia
Brunei	2016	1	Asia
Brunei	2015	4	Asia
Brunei	2014	1	Asia
Brunei	2013	NA	Asia
Brunei	2012	1	Asia
Brunei	2011	4	Asia
Brunei	2010	0	Asia
Brunei	2009	2	Asia
Brunei	2008	3	Asia
Brunei	2007	NA	Asia
Brunei	2006	NA	Asia
Brunei	2005	9	Asia
Brunei	2004	16	Asia
Brunei	2003	24	Asia
Brunei	2002	NA	Asia
Brunei	2001	11	Asia
Brunei	2000	42	Asia
Brunei	1999	23	Asia
Brunei	1998	12	Asia
Brunei	1997	13	Asia
Brunei	1996	NA	Asia
Brunei	1995	NA	Asia
Brunei	1994	NA	Asia
Brunei	1993	50	Asia
Brunei	1992	51	Asia
Brunei	1991	NA	Asia
Brunei	1990	12	Asia
Brunei	1989	39	Asia
Brunei	1988	28	Asia
Brunei	1987	63	Asia
Brunei	1986	440	Asia
Brunei	1985	617	Asia
Brunei	1984	541	Asia
Brunei	1983	558	Asia
Brunei	1982	243	Asia
Brunei	1981	775	Asia
Brunei	1980	485	Asia
Bulgaria	2023	0	Europe
Bulgaria	2022	1	Europe
Bulgaria	2021	0	Europe
Bulgaria	2020	257	Europe
Bulgaria	2019	1231	Europe
Bulgaria	2018	13	Europe
Bulgaria	2017	165	Europe
Bulgaria	2016	1	Europe
Bulgaria	2015	0	Europe
Bulgaria	2014	0	Europe
Bulgaria	2013	14	Europe
Bulgaria	2012	1	Europe
Bulgaria	2011	157	Europe
Bulgaria	2010	22004	Europe
Bulgaria	2009	2249	Europe
Bulgaria	2008	1	Europe
Bulgaria	2007	1	Europe
Bulgaria	2006	1	Europe
Bulgaria	2005	3	Europe
Bulgaria	2004	0	Europe
Bulgaria	2003	0	Europe
Bulgaria	2002	0	Europe
Bulgaria	2001	8	Europe
Bulgaria	2000	46	Europe
Bulgaria	1999	24	Europe
Bulgaria	1998	80	Europe
Bulgaria	1997	23	Europe
Bulgaria	1996	695	Europe
Bulgaria	1995	172	Europe
Bulgaria	1994	121	Europe
Bulgaria	1993	354	Europe
Bulgaria	1992	20258	Europe
Bulgaria	1991	2028	Europe
Bulgaria	1990	147	Europe
Bulgaria	1989	111	Europe
Bulgaria	1988	404	Europe
Bulgaria	1987	1560	Europe
Bulgaria	1986	1370	Europe
Bulgaria	1985	972	Europe
Bulgaria	1984	292	Europe
Bulgaria	1983	326	Europe
Bulgaria	1982	281	Europe
Bulgaria	1981	9239	Europe
Bulgaria	1980	10763	Europe
Burkina	2023	680	Africa
Burkina	2022	252	Africa
Burkina	2021	NA	Africa
Burkina	2020	2480	Africa
Burkina	2019	672	Africa
Burkina	2018	4072	Africa
Burkina	2017	49	Africa
Burkina	2016	226	Africa
Burkina	2015	99	Africa
Burkina	2014	343	Africa
Burkina	2013	375	Africa
Burkina	2012	7362	Africa
Burkina	2011	860	Africa
Burkina	2010	2511	Africa
Burkina	2009	54118	Africa
Burkina	2008	395	Africa
Burkina	2007	12	Africa
Burkina	2006	125	Africa
Burkina	2005	253	Africa
Burkina	2004	77	Africa
Burkina	2003	2946	Africa
Burkina	2002	1744	Africa
Burkina	2001	4174	Africa
Burkina	2000	6074	Africa
Burkina	1999	5516	Africa
Burkina	1998	NA	Africa
Burkina	1997	1438	Africa
Burkina	1996	18534	Africa
Burkina	1995	5669	Africa
Burkina	1994	2925	Africa
Burkina	1993	14445	Africa
Burkina	1992	21751	Africa
Burkina	1991	6590	Africa
Burkina	1990	9804	Africa
Burkina	1989	7474	Africa
Burkina	1988	7782	Africa
Burkina	1987	28282	Africa
Burkina	1986	11722	Africa
Burkina	1985	17461	Africa
Burkina	1984	30094	Africa
Burkina	1983	21395	Africa
Burkina	1982	20940	Africa
Burkina	1981	17327	Africa
Burkina	1980	13713	Africa
Burundi	2023	1684	Africa
Burundi	2022	212	Africa
Burundi	2021	369	Africa
Burundi	2020	1700	Africa
Burundi	2019	112	Africa
Burundi	2018	9	Africa
Burundi	2017	18	Africa
Burundi	2016	16	Africa
Burundi	2015	9	Africa
Burundi	2014	0	Africa
Burundi	2013	0	Africa
Burundi	2012	49	Africa
Burundi	2011	129	Africa
Burundi	2010	495	Africa
Burundi	2009	305	Africa
Burundi	2008	173	Africa
Burundi	2007	43	Africa
Burundi	2006	784	Africa
Burundi	2005	0	Africa
Burundi	2004	2	Africa
Burundi	2003	224	Africa
Burundi	2002	1016	Africa
Burundi	2001	NA	Africa
Burundi	2000	18363	Africa
Burundi	1999	2928	Africa
Burundi	1998	1449	Africa
Burundi	1997	1273	Africa
Burundi	1996	16099	Africa
Burundi	1995	14782	Africa
Burundi	1994	7192	Africa
Burundi	1993	23869	Africa
Burundi	1992	22344	Africa
Burundi	1991	10397	Africa
Burundi	1990	13282	Africa
Burundi	1989	28014	Africa
Burundi	1988	33261	Africa
Burundi	1987	23297	Africa
Burundi	1986	39631	Africa
Burundi	1985	36740	Africa
Burundi	1984	28587	Africa
Burundi	1983	49302	Africa
Burundi	1982	42051	Africa
Burundi	1981	58970	Africa
Burundi	1980	49227	Africa
Cape Verde	2023	0	Africa
Cape Verde	2022	0	Africa
Cape Verde	2021	0	Africa
Cape Verde	2020	NA	Africa
Cape Verde	2019	0	Africa
Cape Verde	2018	0	Africa
Cape Verde	2017	0	Africa
Cape Verde	2016	NA	Africa
Cape Verde	2015	0	Africa
Cape Verde	2014	0	Africa
Cape Verde	2013	0	Africa
Cape Verde	2012	0	Africa
Cape Verde	2011	0	Africa
Cape Verde	2010	0	Africa
Cape Verde	2009	0	Africa
Cape Verde	2008	0	Africa
Cape Verde	2007	0	Africa
Cape Verde	2006	0	Africa
Cape Verde	2005	0	Africa
Cape Verde	2004	0	Africa
Cape Verde	2003	0	Africa
Cape Verde	2002	0	Africa
Cape Verde	2001	0	Africa
Cape Verde	2000	2	Africa
Cape Verde	1999	1	Africa
Cape Verde	1998	289	Africa
Cape Verde	1997	8584	Africa
Cape Verde	1996	0	Africa
Cape Verde	1995	10	Africa
Cape Verde	1994	30	Africa
Cape Verde	1993	0	Africa
Cape Verde	1992	1	Africa
Cape Verde	1991	7	Africa
Cape Verde	1990	0	Africa
Cape Verde	1989	1	Africa
Cape Verde	1988	7	Africa
Cape Verde	1987	450	Africa
Cape Verde	1986	NA	Africa
Cape Verde	1985	3048	Africa
Cape Verde	1984	49	Africa
Cape Verde	1983	1385	Africa
Cape Verde	1982	1282	Africa
Cape Verde	1981	150	Africa
Cape Verde	1980	1279	Africa
Cambodia	2023	11	Asia
Cambodia	2022	13	Asia
Cambodia	2021	5	Asia
Cambodia	2020	379	Asia
Cambodia	2019	684	Asia
Cambodia	2018	3	Asia
Cambodia	2017	10	Asia
Cambodia	2016	56	Asia
Cambodia	2015	0	Asia
Cambodia	2014	0	Asia
Cambodia	2013	0	Asia
Cambodia	2012	15	Asia
Cambodia	2011	722	Asia
Cambodia	2010	1156	Asia
Cambodia	2009	4779	Asia
Cambodia	2008	4211	Asia
Cambodia	2007	394	Asia
Cambodia	2006	188	Asia
Cambodia	2005	264	Asia
Cambodia	2004	352	Asia
Cambodia	2003	653	Asia
Cambodia	2002	1361	Asia
Cambodia	2001	3761	Asia
Cambodia	2000	12237	Asia
Cambodia	1999	13827	Asia
Cambodia	1998	1993	Asia
Cambodia	1997	3826	Asia
Cambodia	1996	2814	Asia
Cambodia	1995	2038	Asia
Cambodia	1994	946	Asia
Cambodia	1993	1262	Asia
Cambodia	1992	2759	Asia
Cambodia	1991	2186	Asia
Cambodia	1990	2473	Asia
Cambodia	1989	9256	Asia
Cambodia	1988	4934	Asia
Cambodia	1987	9281	Asia
Cambodia	1986	17219	Asia
Cambodia	1985	44557	Asia
Cambodia	1984	38329	Asia
Cambodia	1983	10368	Asia
Cambodia	1982	57605	Asia
Cambodia	1981	40774	Asia
Cambodia	1980	32240	Asia
Cameroon	2023	6105	Africa
Cameroon	2022	3217	Africa
Cameroon	2021	771	Africa
Cameroon	2020	1509	Africa
Cameroon	2019	2809	Africa
Cameroon	2018	814	Africa
Cameroon	2017	712	Africa
Cameroon	2016	338	Africa
Cameroon	2015	1809	Africa
Cameroon	2014	831	Africa
Cameroon	2013	760	Africa
Cameroon	2012	609	Africa
Cameroon	2011	504	Africa
Cameroon	2010	240	Africa
Cameroon	2009	251	Africa
Cameroon	2008	495	Africa
Cameroon	2007	100	Africa
Cameroon	2006	196	Africa
Cameroon	2005	605	Africa
Cameroon	2004	358	Africa
Cameroon	2003	899	Africa
Cameroon	2002	1448	Africa
Cameroon	2001	23934	Africa
Cameroon	2000	14629	Africa
Cameroon	1999	10894	Africa
Cameroon	1998	10731	Africa
Cameroon	1997	7504	Africa
Cameroon	1996	11770	Africa
Cameroon	1995	2463	Africa
Cameroon	1994	1548	Africa
Cameroon	1993	10892	Africa
Cameroon	1992	27442	Africa
Cameroon	1991	14622	Africa
Cameroon	1990	21150	Africa
Cameroon	1989	24314	Africa
Cameroon	1988	23207	Africa
Cameroon	1987	16654	Africa
Cameroon	1986	31936	Africa
Cameroon	1985	47178	Africa
Cameroon	1984	38580	Africa
Cameroon	1983	58904	Africa
Cameroon	1982	33876	Africa
Cameroon	1981	10546	Africa
Cameroon	1980	NA	Africa
Canada	2023	12	North America
Canada	2022	3	North America
Canada	2021	0	North America
Canada	2020	1	North America
Canada	2019	113	North America
Canada	2018	28	North America
Canada	2017	45	North America
Canada	2016	11	North America
Canada	2015	195	North America
Canada	2014	418	North America
Canada	2013	83	North America
Canada	2012	10	North America
Canada	2011	803	North America
Canada	2010	99	North America
Canada	2009	14	North America
Canada	2008	62	North America
Canada	2007	101	North America
Canada	2006	13	North America
Canada	2005	6	North America
Canada	2004	7	North America
Canada	2003	15	North America
Canada	2002	6	North America
Canada	2001	34	North America
Canada	2000	206	North America
Canada	1999	29	North America
Canada	1998	12	North America
Canada	1997	579	North America
Canada	1996	327	North America
Canada	1995	2361	North America
Canada	1994	523	North America
Canada	1993	203	North America
Canada	1992	2742	North America
Canada	1991	6178	North America
Canada	1990	1033	North America
Canada	1989	11145	North America
Canada	1988	609	North America
Canada	1987	2385	North America
Canada	1986	14941	North America
Canada	1985	2816	North America
Canada	1984	4078	North America
Canada	1983	934	North America
Canada	1982	1064	North America
Canada	1981	2307	North America
Canada	1980	13864	North America
Central African Republic	2023	3841	Africa
Central African Republic	2022	155	Africa
Central African Republic	2021	286	Africa
Central African Republic	2020	3433	Africa
Central African Republic	2019	3390	Africa
Central African Republic	2018	224	Africa
Central African Republic	2017	801	Africa
Central African Republic	2016	367	Africa
Central African Republic	2015	150	Africa
Central African Republic	2014	210	Africa
Central African Republic	2013	596	Africa
Central African Republic	2012	141	Africa
Central African Republic	2011	679	Africa
Central African Republic	2010	2	Africa
Central African Republic	2009	11	Africa
Central African Republic	2008	12	Africa
Central African Republic	2007	49	Africa
Central African Republic	2006	3	Africa
Central African Republic	2005	471	Africa
Central African Republic	2004	1233	Africa
Central African Republic	2003	652	Africa
Central African Republic	2002	938	Africa
Central African Republic	2001	2837	Africa
Central African Republic	2000	3207	Africa
Central African Republic	1999	600	Africa
Central African Republic	1998	146	Africa
Central African Republic	1997	194	Africa
Central African Republic	1996	248	Africa
Central African Republic	1995	902	Africa
Central African Republic	1994	NA	Africa
Central African Republic	1993	1694	Africa
Central African Republic	1992	3022	Africa
Central African Republic	1991	3644	Africa
Central African Republic	1990	1275	Africa
Central African Republic	1989	331	Africa
Central African Republic	1988	1898	Africa
Central African Republic	1987	2148	Africa
Central African Republic	1986	1785	Africa
Central African Republic	1985	2446	Africa
Central African Republic	1984	6395	Africa
Central African Republic	1983	1564	Africa
Central African Republic	1982	2563	Africa
Central African Republic	1981	3820	Africa
Central African Republic	1980	8280	Africa
Chad	2023	11862	Africa
Chad	2022	2158	Africa
Chad	2021	2577	Africa
Chad	2020	2170	Africa
Chad	2019	1882	Africa
Chad	2018	1457	Africa
Chad	2017	9	Africa
Chad	2016	118	Africa
Chad	2015	418	Africa
Chad	2014	1275	Africa
Chad	2013	226	Africa
Chad	2012	120	Africa
Chad	2011	8650	Africa
Chad	2010	194	Africa
Chad	2009	165	Africa
Chad	2008	63	Africa
Chad	2007	441	Africa
Chad	2006	1594	Africa
Chad	2005	2	Africa
Chad	2004	10324	Africa
Chad	2003	15801	Africa
Chad	2002	7277	Africa
Chad	2001	24908	Africa
Chad	2000	3546	Africa
Chad	1999	6868	Africa
Chad	1998	12371	Africa
Chad	1997	10446	Africa
Chad	1996	24162	Africa
Chad	1995	21952	Africa
Chad	1994	9696	Africa
Chad	1993	20894	Africa
Chad	1992	19035	Africa
Chad	1991	21182	Africa
Chad	1990	7226	Africa
Chad	1989	7449	Africa
Chad	1988	3645	Africa
Chad	1987	3623	Africa
Chad	1986	3500	Africa
Chad	1985	6430	Africa
Chad	1984	6921	Africa
Chad	1983	5160	Africa
Chad	1982	1223	Africa
Chad	1981	36	Africa
Chad	1980	NA	Africa
Chile	2023	1	South America
Chile	2022	0	South America
Chile	2021	0	South America
Chile	2020	2	South America
Chile	2019	11	South America
Chile	2018	24	South America
Chile	2017	0	South America
Chile	2016	0	South America
Chile	2015	9	South America
Chile	2014	0	South America
Chile	2013	0	South America
Chile	2012	0	South America
Chile	2011	6	South America
Chile	2010	0	South America
Chile	2009	1	South America
Chile	2008	0	South America
Chile	2007	0	South America
Chile	2006	0	South America
Chile	2005	0	South America
Chile	2004	0	South America
Chile	2003	1	South America
Chile	2002	0	South America
Chile	2001	0	South America
Chile	2000	0	South America
Chile	1999	31	South America
Chile	1998	6	South America
Chile	1997	58	South America
Chile	1996	0	South America
Chile	1995	0	South America
Chile	1994	0	South America
Chile	1993	1	South America
Chile	1992	1	South America
Chile	1991	2098	South America
Chile	1990	1958	South America
Chile	1989	13008	South America
Chile	1988	45079	South America
Chile	1987	2623	South America
Chile	1986	12563	South America
Chile	1985	17101	South America
Chile	1984	4785	South America
Chile	1983	6752	South America
Chile	1982	9438	South America
Chile	1981	6527	South America
Chile	1980	3844	South America
China	2023	621	Asia
China	2022	552	Asia
China	2021	554	Asia
China	2020	867	Asia
China	2019	2974	Asia
China	2018	3940	Asia
China	2017	5941	Asia
China	2016	24820	Asia
China	2015	42361	Asia
China	2014	52628	Asia
China	2013	26883	Asia
China	2012	6183	Asia
China	2011	9943	Asia
China	2010	38159	Asia
China	2009	52461	Asia
China	2008	131441	Asia
China	2007	109023	Asia
China	2006	99602	Asia
China	2005	124219	Asia
China	2004	70549	Asia
China	2003	71879	Asia
China	2002	58341	Asia
China	2001	88962	Asia
China	2000	71093	Asia
China	1999	61840	Asia
China	1998	53030	Asia
China	1997	79621	Asia
China	1996	68404	Asia
China	1995	53232	Asia
China	1994	76204	Asia
China	1993	117851	Asia
China	1992	140048	Asia
China	1991	123428	Asia
China	1990	85705	Asia
China	1989	85049	Asia
China	1988	96994	Asia
China	1987	104925	Asia
China	1986	198738	Asia
China	1985	418159	Asia
China	1984	619709	Asia
China	1983	781475	Asia
China	1982	892870	Asia
China	1981	1010755	Asia
China	1980	1122285	Asia
Hong Kong	2023	4	Asia
Hong Kong	2022	3	Asia
Hong Kong	2021	1	Asia
Hong Kong	2020	1	Asia
Hong Kong	2019	90	Asia
Hong Kong	2018	17	Asia
Hong Kong	2017	4	Asia
Hong Kong	2016	9	Asia
Hong Kong	2015	18	Asia
Hong Kong	2014	50	Asia
Hong Kong	2013	8	Asia
Hong Kong	2012	8	Asia
Hong Kong	2011	13	Asia
Hong Kong	2010	13	Asia
Hong Kong	2009	22	Asia
Hong Kong	2008	69	Asia
Hong Kong	2007	88	Asia
Hong Kong	2006	NA	Asia
Hong Kong	2005	NA	Asia
Hong Kong	2004	NA	Asia
Hong Kong	2003	33	Asia
Hong Kong	2002	NA	Asia
Hong Kong	2001	179	Asia
Hong Kong	2000	60	Asia
Hong Kong	1999	32	Asia
Hong Kong	1998	56	Asia
Hong Kong	1997	318	Asia
Hong Kong	1996	110	Asia
Hong Kong	1995	33	Asia
Hong Kong	1994	210	Asia
Hong Kong	1993	29	Asia
Hong Kong	1992	329	Asia
Hong Kong	1991	278	Asia
Hong Kong	1990	48	Asia
Hong Kong	1989	139	Asia
Hong Kong	1988	3162	Asia
Hong Kong	1987	194	Asia
Hong Kong	1986	215	Asia
Hong Kong	1985	280	Asia
Hong Kong	1984	678	Asia
Hong Kong	1983	888	Asia
Hong Kong	1982	1863	Asia
Hong Kong	1981	249	Asia
Hong Kong	1980	1669	Asia
Colombia	2023	0	South America
Colombia	2022	0	South America
Colombia	2021	0	South America
Colombia	2020	1	South America
Colombia	2019	244	South America
Colombia	2018	208	South America
Colombia	2017	0	South America
Colombia	2016	0	South America
Colombia	2015	1	South America
Colombia	2014	0	South America
Colombia	2013	1	South America
Colombia	2012	1	South America
Colombia	2011	6	South America
Colombia	2010	0	South America
Colombia	2009	0	South America
